-7484.02	 3266.99	 3440.00	 8861.01	 2606.96	  380.73	2	2	38299130

-4631.48	 7280.83	 3188.00	 9199.16	 2041.02	  337.94	2	11	38299130

-6996.18	 3333.12	 3424.00	 8472.31	 2575.43	  397.29	1	4	38299690

-7407.21	 3561.66	 3346.00	 8874.00	 2572.00	  369.19	3	1	38299600

-3808.25	 7964.00	 3442.00	 9474.98	 1925.94	  355.02	1	5	38299720

-4372.53	 7953.61	 3263.00	 9645.00	 1980.00	  329.57	3	2	38299800

 -207.40	10149.57	 3521.00	10744.96	 1519.51	  318.81	1	6	38299780

